Time,Price,BuySell,Volume
09:25:01,16.0,S,1000
09:25:01,16.0,S,1200
09:25:01,16.0,S,500
09:25:01,16.0,S,100
09:25:01,16.0,S,200
09:25:01,16.0,S,100
09:25:01,16.0,S,400
09:25:01,16.0,S,900
09:25:01,16.0,S,200
09:25:01,16.0,S,1000
09:25:01,16.0,S,900
09:25:01,16.0,S,200
09:25:01,16.0,S,100
09:25:01,16.0,S,500
09:25:01,16.0,S,200
09:25:01,16.0,B,300
09:25:01,16.0,B,200
09:25:01,16.0,S,800
09:25:01,16.0,S,100
09:25:01,16.0,S,700
09:25:01,16.0,S,1000
09:25:01,16.0,S,100
09:25:01,16.0,S,300
09:25:01,16.0,S,5000
09:25:01,16.0,B,600
09:25:01,16.0,B,1500
09:30:02,16.0,B,200
09:30:02,16.0,B,200
09:30:02,16.0,B,1000
09:30:02,16.0,B,1000
09:30:03,16.0,B,200
09:30:03,16.0,B,500
09:30:03,15.95,S,1000
09:30:03,15.95,S,413
09:30:03,15.98,B,400
09:30:03,16.0,B,5800
09:30:03,16.0,B,100
09:30:03,16.0,B,200
09:30:04,15.95,S,100
09:30:04,16.0,B,100
09:30:04,16.0,B,200
09:30:04,16.0,B,100
09:30:05,15.97,B,100
09:30:05,15.97,B,1300
09:30:05,16.0,B,1700
09:30:05,16.0,B,1000
09:30:05,16.0,B,900
09:30:05,16.02,B,300
09:30:06,16.01,S,100
09:30:09,16.02,B,300
09:30:09,16.07,B,300
09:30:09,16.07,B,700
09:30:09,16.08,B,300
09:30:12,16.01,S,1600
09:30:30,16.08,B,200
09:30:39,16.07,S,100
09:30:42,16.08,B,300
09:30:42,16.08,B,700
09:30:43,16.08,S,407
09:30:45,16.09,B,100
09:30:46,16.08,S,5800
09:30:54,16.08,S,100
09:30:54,16.08,S,1900
09:30:55,16.08,S,800
09:30:55,16.09,B,600
09:30:58,16.09,B,200
09:31:00,16.08,S,3300
09:31:02,16.08,S,100
09:31:03,16.09,B,2000
09:31:06,16.09,B,300
09:31:06,16.09,S,2500
09:31:06,16.09,S,600
09:31:06,16.08,S,6593
09:31:06,16.08,S,307
09:31:14,16.09,S,600
09:31:14,16.09,S,900
09:31:14,16.09,S,600
09:31:14,16.09,S,1000
09:31:14,16.09,S,500
09:31:14,16.08,S,993
09:31:14,16.08,S,607
09:31:15,16.08,S,893
09:31:15,16.08,S,107
09:31:22,16.1,B,100
09:31:30,16.1,B,200
09:31:34,16.09,B,400
09:31:34,16.1,B,500
09:31:34,16.1,B,600
09:31:35,16.1,S,100
09:31:35,16.1,S,200
09:31:35,16.09,S,700
09:31:40,16.1,S,200
09:31:40,16.1,S,1300
09:31:40,16.1,S,300
09:31:40,16.09,S,200
09:31:40,16.11,B,400
09:31:42,16.11,S,2000
09:31:48,16.11,S,100
09:31:52,16.11,S,1500
09:31:54,16.11,S,1500
09:31:59,16.12,B,1000
09:31:59,16.12,B,1700
09:32:01,16.11,S,1000
09:32:03,16.11,S,300
09:32:11,16.12,B,300
09:32:11,16.12,B,200
09:32:11,16.12,B,700
09:32:11,16.12,B,369
09:32:12,16.12,S,431
09:32:12,16.12,B,569
09:32:12,16.12,S,231
09:32:12,16.12,S,400
09:32:12,16.12,S,100
09:32:13,16.11,S,100
09:32:20,16.11,S,200
09:32:22,16.11,S,800
09:32:23,16.11,S,1000
09:32:23,16.11,S,1200
09:32:26,16.12,B,1300
09:32:27,16.11,S,1800
09:32:27,16.11,S,1200
09:32:27,16.11,S,100
09:32:27,16.11,S,1000
09:32:27,16.11,S,200
09:32:28,16.12,B,1000
09:32:30,16.11,S,200
09:32:30,16.11,S,100
09:32:31,16.11,B,200
09:32:34,16.11,B,100
09:32:44,16.11,B,700
09:32:52,16.11,B,100
09:32:52,16.11,B,1300
09:32:52,16.1,S,400
09:32:52,16.1,S,600
09:32:52,16.1,S,500
09:32:53,16.09,S,1100
09:32:53,16.09,S,600
09:32:53,16.09,S,1000
09:32:53,16.08,S,1393
09:32:53,16.08,S,400
09:32:53,16.08,S,207
09:32:57,16.1,B,100
09:32:59,16.1,B,1000
09:32:59,16.1,B,800
09:33:02,16.11,B,200
09:33:08,16.08,S,793
09:33:08,16.08,S,10000
09:33:08,16.08,S,1000
09:33:08,16.08,B,100
09:33:14,16.08,B,800
09:33:15,16.08,B,500
09:33:15,16.08,B,6676
09:33:15,16.08,B,2400
09:33:15,16.08,B,924
09:33:17,16.08,B,300
09:33:17,16.08,B,500
09:33:22,16.08,B,100
09:33:28,16.07,S,200
09:33:28,16.05,S,100
09:33:28,16.01,S,600
09:33:29,16.08,B,176
09:33:29,16.08,B,124
09:33:30,16.08,B,200
09:33:40,16.07,B,200
09:33:40,16.07,B,400
09:33:40,16.07,B,300
09:34:06,16.09,B,500
09:34:07,16.08,S,1600
09:34:07,16.08,S,1500
09:34:07,16.08,S,200
09:34:07,16.08,S,200
09:34:07,16.08,S,400
09:34:07,16.08,S,400
09:34:08,16.07,S,200
09:34:16,16.08,B,300
09:34:22,16.08,B,400
09:34:24,16.07,S,100
09:34:25,16.07,S,200
09:34:25,16.05,S,1000
09:34:25,16.03,S,400
09:34:27,16.07,S,300
09:34:31,16.07,B,100
09:34:31,16.07,B,100
09:34:31,16.07,B,800
09:34:32,16.07,S,300
09:34:34,16.08,B,3400
09:34:34,16.08,B,1500
09:34:34,16.08,B,200
09:34:35,16.08,B,4500
09:34:35,16.08,B,400
09:34:35,16.08,B,5000
09:34:35,16.08,B,200
09:34:35,16.08,B,2100
09:34:39,16.08,B,5100
09:34:39,16.09,B,100
09:34:39,16.09,B,500
09:34:39,16.09,B,4500
09:34:40,16.09,B,4500
09:34:41,16.1,B,4000
09:34:41,16.1,B,200
09:34:41,16.1,B,500
09:34:41,16.1,B,1000
09:34:41,16.1,B,700
09:34:41,16.1,B,1000
09:34:41,16.1,B,1000
09:34:41,16.1,B,1200
09:34:41,16.1,B,500
09:34:41,16.1,B,10000
09:34:41,16.1,B,100
09:34:41,16.11,B,1000
09:34:41,16.11,B,200
09:34:41,16.11,B,400
09:34:41,16.11,B,2000
09:34:41,16.11,B,5000
09:34:41,16.11,B,3300
09:34:41,16.11,B,800
09:34:41,16.11,B,800
09:34:41,16.11,B,3500
09:34:44,16.12,B,2000
09:34:44,16.12,B,7855
09:34:44,16.12,B,14845
09:34:44,16.12,B,55
09:34:44,16.13,B,10000
09:34:45,16.13,S,2300
09:34:47,16.15,B,2000
09:34:47,16.15,B,500
09:34:47,16.16,B,1000
09:34:47,16.16,B,1500
09:34:47,16.16,B,500
09:34:50,16.17,B,1000
09:34:50,16.17,B,1000
09:34:50,16.17,B,3700
09:34:50,16.18,B,1500
09:34:50,16.18,B,500
09:34:50,16.18,B,100
09:34:50,16.18,B,200
09:34:50,16.18,B,1000
09:34:50,16.18,B,1800
09:34:53,16.19,B,1500
09:34:53,16.19,B,12000
09:34:53,16.2,B,1000
09:34:53,16.2,B,2000
09:34:53,16.2,B,1000
09:34:53,16.2,B,400
09:34:53,16.2,B,100
09:34:53,16.2,B,300
09:34:53,16.2,B,200
09:34:53,16.2,B,2000
09:34:53,16.2,B,400
09:34:53,16.2,B,2000
09:34:53,16.2,B,1500
09:34:53,16.2,B,2600
09:34:53,16.2,B,2400
09:34:53,16.2,B,1000
09:34:53,16.2,B,200
09:34:53,16.2,B,500
09:34:53,16.2,B,1000
09:34:56,16.21,B,1000
09:34:59,16.22,S,100
09:34:59,16.25,B,600
09:34:59,16.25,B,100
09:34:59,16.25,B,1000
09:34:59,16.25,B,500
09:34:59,16.25,B,200
09:34:59,16.26,B,1300
09:34:59,16.26,B,1700
09:35:02,16.26,S,100
09:35:02,16.28,B,2000
09:35:02,16.28,B,100
09:35:02,16.28,B,1000
09:35:02,16.29,B,700
09:35:02,16.29,B,800
09:35:02,16.29,B,1000
09:35:02,16.29,B,600
09:35:03,16.29,B,1400
09:35:05,16.29,S,500
09:35:05,16.3,B,100
09:35:05,16.3,B,200
09:35:05,16.3,B,200
09:35:05,16.3,B,600
09:35:05,16.3,B,1000
09:35:07,16.31,S,100
09:35:08,16.32,B,200
09:35:08,16.33,B,200
09:35:08,16.33,B,200
09:35:08,16.33,B,200
09:35:08,16.33,B,200
09:35:09,16.33,B,200
09:35:09,16.33,B,200
09:35:11,16.33,B,1500
09:35:11,16.34,B,1500
09:35:13,16.31,S,500
09:35:15,16.31,S,100
09:35:15,16.31,S,1900
09:35:16,16.31,S,200
09:35:16,16.31,S,2100
09:35:16,16.31,S,700
09:35:18,16.34,B,200
09:35:18,16.33,S,100
09:35:19,16.33,S,100
09:35:21,16.32,S,676
09:35:21,16.33,B,900
09:35:21,16.34,B,3300
09:35:21,16.35,B,900
09:35:22,16.35,S,100
09:35:25,16.35,S,600
09:35:25,16.32,S,324
09:35:25,16.31,S,2100
09:35:25,16.31,S,1700
09:35:25,16.28,S,5276
09:35:26,16.36,B,100
09:35:26,16.36,B,300
09:35:36,16.31,B,100
09:35:36,16.28,S,4724
09:35:37,16.28,B,700
09:35:37,16.26,S,800
09:35:37,16.28,B,200
09:35:40,16.28,B,500
09:35:47,16.28,B,100
09:35:47,16.28,B,2000
09:35:49,16.28,B,2000
09:35:49,16.26,S,1000
09:35:50,16.27,B,5000
09:35:50,16.28,B,5000
09:35:51,16.28,B,11000
09:35:52,16.27,B,500
09:35:52,16.28,B,7900
09:35:52,16.26,S,400
09:35:55,16.26,S,200
09:36:01,16.26,B,100
09:36:03,16.26,B,7400
09:36:03,16.26,B,400
09:36:03,16.26,B,1800
09:36:05,16.22,S,1000
09:36:06,16.26,B,800
09:36:06,16.26,B,100
09:36:06,16.26,B,500
09:36:06,16.26,B,100
09:36:06,16.28,B,3500
09:36:11,16.26,B,1000
09:36:11,16.26,B,300
09:36:12,16.27,S,300
09:36:12,16.27,S,500
09:36:12,16.27,S,2000
09:36:12,16.28,B,1300
09:36:13,16.28,B,1076
09:36:13,16.28,B,1900
09:36:13,16.28,B,24
09:36:13,16.27,S,500
09:36:13,16.28,B,200
09:36:16,16.28,B,700
09:36:18,16.27,S,1000
09:36:23,16.28,B,76
09:36:23,16.28,B,5000
09:36:23,16.28,B,1000
09:36:24,16.3,B,5
09:36:24,16.3,B,800
09:36:24,16.31,B,195
09:36:24,16.28,S,600
09:36:26,16.28,S,1400
09:36:27,16.28,S,100
09:36:27,16.28,S,1824
09:36:27,16.27,S,8176
09:36:27,16.31,B,5
09:36:27,16.31,B,1000
09:36:27,16.31,B,3295
09:36:27,16.27,S,1000
09:36:27,16.27,S,100
09:36:27,16.27,S,2600
09:36:28,16.27,S,524
09:36:28,16.26,S,876
09:36:32,16.26,S,4000
09:36:36,16.26,S,1000
09:36:36,16.3,B,500
09:36:36,16.3,B,1100
09:36:38,16.28,B,300
09:36:38,16.3,B,12900
09:36:38,16.3,B,100
09:36:38,16.31,B,5500
09:36:40,16.27,B,400
09:36:40,16.27,B,100
09:36:45,16.26,S,300
09:36:46,16.27,B,500
09:36:46,16.27,B,1000
09:36:46,16.28,B,200
09:36:46,16.3,B,500
09:36:46,16.3,B,600
09:36:46,16.3,B,5000
09:36:46,16.31,B,1205
09:36:46,16.31,B,500
09:36:46,16.32,B,300
09:36:46,16.32,B,195
09:36:47,16.26,S,900
09:36:48,16.26,S,200
09:36:50,16.31,S,100
09:36:53,16.31,S,300
09:36:54,16.31,S,300
09:36:55,16.31,S,500
09:36:56,16.31,S,8800
09:36:56,16.28,S,2500
09:36:58,16.26,S,2300
09:37:00,16.26,S,700
09:37:00,16.26,S,200
09:37:00,16.26,S,500
09:37:01,16.27,B,400
09:37:02,16.26,S,1000
09:37:09,16.27,B,100
09:37:10,16.27,S,400
09:37:10,16.26,S,500
09:37:11,16.26,S,100
09:37:12,16.26,S,1900
09:37:12,16.26,S,500
09:37:15,16.26,B,2100
09:37:15,16.27,B,2000
09:37:15,16.28,B,3700
09:37:24,16.26,S,200
09:37:24,16.26,S,500
09:37:28,16.26,S,1600
09:37:28,16.26,S,400
09:37:28,16.27,B,1000
09:37:29,16.27,B,3100
09:37:30,16.26,S,1100
09:37:35,16.26,S,600
09:37:38,16.26,S,100
09:37:39,16.26,S,3000
09:37:42,16.26,S,1200
09:37:48,16.26,S,9200
09:37:48,16.26,S,3300
09:37:48,16.26,S,100
09:37:52,16.26,B,300
09:37:58,16.26,B,200
09:38:05,16.26,B,200
09:38:05,16.26,B,100
