Time,Price,BuySell,Volume
09:25:06,14.41,S,3200
09:25:06,14.41,S,600
09:25:06,14.41,S,50
09:25:06,14.41,S,1000
09:25:06,14.41,S,150
09:25:06,14.41,S,800
09:25:06,14.41,S,2050
09:25:06,14.41,S,2100
09:25:06,14.41,S,500
09:25:06,14.41,S,350
09:25:06,14.41,B,1200
09:25:06,14.41,B,500
09:25:06,14.41,S,100
09:25:06,14.41,B,1300
09:25:06,14.41,S,3050
09:25:06,14.41,S,800
09:25:06,14.41,B,100
09:25:06,14.41,S,200
09:25:06,14.41,S,100
09:25:06,14.41,S,200
09:25:06,14.41,S,400
09:25:06,14.41,S,400
09:25:06,14.41,B,800
09:25:06,14.41,S,600
09:25:06,14.41,S,100
09:25:06,14.41,S,150
09:25:06,14.41,B,550
09:25:06,14.41,B,1300
09:25:06,14.41,S,450
09:25:06,14.41,S,1500
09:25:06,14.41,S,1300
09:25:06,14.41,S,800
09:25:06,14.41,S,500
09:25:06,14.41,S,1000
09:25:06,14.41,S,1000
09:25:06,14.41,S,1000
09:25:06,14.41,S,10000
09:25:06,14.41,S,100
09:25:06,14.41,S,1000
09:25:06,14.41,S,300
09:25:06,14.41,S,5350
09:25:06,14.41,B,100
09:25:06,14.41,S,400
09:25:06,14.41,S,400
09:25:06,14.41,S,400
09:25:06,14.41,S,3000
09:25:06,14.41,S,10000
09:25:06,14.41,B,350
09:25:06,14.41,S,100
09:25:06,14.41,S,500
09:25:06,14.41,S,100
09:25:06,14.41,S,400
09:25:06,14.41,S,550
09:25:06,14.41,S,1000
09:25:06,14.41,B,300
09:25:06,14.41,S,2750
09:25:06,14.41,B,1000
09:25:06,14.41,B,2000
09:25:06,14.41,B,300
09:25:06,14.41,B,5000
09:25:06,14.41,B,2750
09:25:06,14.41,B,700
09:25:06,14.41,B,400
09:25:06,14.41,S,900
09:25:06,14.41,B,800
09:25:06,14.41,B,4450
09:25:06,14.41,B,300
09:25:06,14.41,B,900
09:25:06,14.41,S,500
09:25:06,14.41,S,200
09:25:06,14.41,S,400
09:25:06,14.41,S,200
09:25:06,14.41,S,800
09:25:06,14.41,S,2000
09:25:06,14.41,S,1000
09:25:06,14.41,S,300
09:25:06,14.41,S,3300
09:25:06,14.41,B,500
09:25:06,14.41,B,100
09:25:06,14.41,B,1000
09:25:06,14.41,B,750
09:25:06,14.41,B,250
09:25:06,14.41,S,250
09:25:06,14.41,S,300
09:25:06,14.41,S,1450
09:25:06,14.41,S,100
09:25:06,14.41,S,700
09:25:06,14.41,S,100
09:25:06,14.41,S,100
09:25:06,14.41,S,300
09:25:06,14.41,S,8000
09:25:06,14.41,S,2250
09:25:06,14.41,S,200
09:25:06,14.41,S,2600
09:25:06,14.41,S,200
09:25:06,14.41,B,100
09:25:06,14.41,S,200
09:25:06,14.41,S,100
09:25:06,14.41,S,600
09:25:06,14.41,S,3000
09:25:06,14.41,S,300
09:25:06,14.41,B,100
09:25:06,14.41,S,300
09:25:06,14.41,S,50
09:25:06,14.41,S,150
09:25:06,14.41,S,350
09:25:06,14.41,S,900
09:25:06,14.41,S,100
09:25:06,14.41,S,100
09:25:06,14.41,S,550
09:25:06,14.41,S,500
09:25:06,14.41,S,700
09:25:06,14.41,S,100
09:25:06,14.41,S,2400
09:25:06,14.41,S,150
09:25:06,14.41,S,50
09:25:06,14.41,S,50
09:25:06,14.41,S,650
09:25:06,14.41,S,1350
09:25:06,14.41,S,150
09:25:06,14.41,S,200
09:25:06,14.41,S,100
09:25:06,14.41,S,200
09:25:06,14.41,S,1150
09:25:06,14.41,S,100
09:25:06,14.41,S,100
09:25:06,14.41,S,300
09:25:06,14.41,S,100
09:25:06,14.41,S,200
09:25:06,14.41,S,50
09:25:06,14.41,S,100
09:25:06,14.41,S,100
09:25:06,14.41,S,50
09:25:06,14.41,S,950
09:25:06,14.41,S,1350
09:25:06,14.41,S,300
09:25:06,14.41,S,200
09:25:06,14.41,S,500
09:25:06,14.41,S,500
09:25:06,14.41,S,100
09:25:06,14.41,S,3000
09:25:06,14.41,S,100
09:25:06,14.41,S,400
09:25:06,14.41,S,200
09:25:06,14.41,S,500
09:25:06,14.41,S,300
09:25:06,14.41,S,500
09:25:06,14.41,S,950
09:25:06,14.41,S,450
09:25:06,14.41,S,800
09:25:06,14.41,S,100
09:25:06,14.41,S,1000
09:25:06,14.41,S,100
09:25:06,14.41,S,200
09:25:06,14.41,S,2000
09:25:06,14.41,S,400
09:25:06,14.41,S,100
09:25:06,14.41,S,5000
09:25:06,14.41,S,700
09:25:06,14.41,S,100
09:25:06,14.41,S,4600
09:25:06,14.41,S,1000
09:25:06,14.41,S,300
09:25:06,14.41,S,100
09:25:06,14.41,S,200
09:25:06,14.41,S,100
09:25:06,14.41,S,100
09:25:06,14.41,S,700
09:25:06,14.41,S,100
09:25:06,14.41,S,200
09:25:06,14.41,S,300
09:25:06,14.41,S,1400
09:25:06,14.41,S,400
09:25:06,14.41,S,5000
09:25:06,14.41,S,500
09:25:06,14.41,S,100
09:25:06,14.41,S,1500
09:25:06,14.41,S,500
09:25:06,14.41,S,100
09:25:06,14.41,S,1600
09:25:06,14.41,S,5000
09:25:06,14.41,S,650
09:25:06,14.41,S,750
09:25:06,14.41,S,400
09:25:06,14.41,S,200
09:25:06,14.41,S,500
09:25:06,14.41,S,200
09:25:06,14.41,S,100
09:25:06,14.41,S,3600
09:25:06,14.41,S,200
09:25:06,14.41,S,500
